wavelength,absorption cross-section,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nm,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2,m^2
,77 K,100 K,110 K,120 K,130 K,140 K,150 K,160 K,170 K,180 K,190 K,200 K,210 K,220 K,230 K,240 K,250 K,260 K,270 K,280 K,290 K,300 K,310 K,320 K,330 K,340 K,350 K,360 K,370 K,380 K,390 K,400 K,410 K,420 K
922.2,6.54224200671145E-25,6.51082623123588E-25,6.44946974332395E-25,6.43161199313355E-25,6.39297103270918E-25,6.38359624277902E-25,6.37568836844641E-25,6.31698919086916E-25,6.27769439540864E-25,6.25173818123708E-25,6.19021792959546E-25,6.15611324628289E-25,6.11903413152276E-25,6.0748046696463E-25,6.07380320257097E-25,5.99500459281038E-25,5.98820718427398E-25,5.92509505702461E-25,5.84266377739922E-25,5.82584649916703E-25,5.77008157205371E-25,5.71623666666978E-25,5.69623767572966E-25,5.63507181319085E-25,5.56345686186688E-25,5.5182736447156E-25,5.47649373685102E-25,5.43146838903717E-25,5.43260559820661E-25,5.34260865987926E-25,5.30123359764768E-25,5.24920337726473E-25,5.22270395966171E-25,5.16480304536139E-25
922.3,6.53116649688007E-25,6.50163480453283E-25,6.44055590005235E-25,6.42204477281297E-25,6.38556644335592E-25,6.37295162221761E-25,6.3664109918948E-25,6.30716457121757E-25,6.26728068772554E-25,6.24326802642011E-25,6.18324714527873E-25,6.14562922268521E-25,6.10821270956386E-25,6.06477800901417E-25,6.06598748928921E-25,5.98404783666216E-25,5.98192373236742E-25,5.91555484012712E-25,5.83617202301413E-25,5.81601729945076E-25,5.76040443627588E-25,5.70591629578146E-25,5.68835354815591E-25,5.62730735219589E-25,5.55397441201092E-25,5.51185129629429E-25,5.46577223929191E-25,5.42591363290933E-25,5.42696906322132E-25,5.33619186708746E-25,5.29318285298214E-25,5.2396480116954E-25,5.21718314394978E-25,5.15813480120141E-25
922.4,6.52509918522455E-25,6.49509106805256E-25,6.43513705375353E-25,6.41405239585288E-25,6.37702511897982E-25,6.36548663067427E-25,6.35866352375025E-25,6.29966717843001E-25,6.25997582366663E-25,6.23535881788718E-25,6.17268891450001E-25,6.13911600941486E-25,6.10236262470871E-25,6.05611937302207E-25,6.05542391528536E-25,5.97528749808681E-25,5.9720145056239E-25,5.90825816658256E-25,5.82595559854693E-25,5.80850020190524E-25,5.75636750858079E-25,5.69948698720495E-25,5.68104446410183E-25,5.62152537772419E-25,5.5480518718221E-25,5.50440510382244E-25,5.46297910456849E-25,5.41634381603621E-25,5.42030656762723E-25,5.32646107744455E-25,5.28642421998072E-25,5.23446691562912E-25,5.20762163368301E-25,5.15280059858457E-25
922.5,6.51756192025126E-25,6.48741446808254E-25,6.42402322181315E-25,6.40788104294209E-25,6.36858995867448E-25,6.35733242650119E-25,6.35275828246921E-25,6.29232794051256E-25,6.25288808028583E-25,6.22936719448563E-25,6.16653296847721E-25,6.13196111869137E-25,6.09489672482422E-25,6.0501954661103E-25,6.04925933377223E-25,5.96844984861518E-25,5.96568357348256E-25,5.90203087426578E-25,5.82020731141458E-25,5.80286088115168E-25,5.75000731325582E-25,5.69247851575634E-25,5.67397256905457E-25,5.61325013980351E-25,5.53952746216704E-25,5.49892869851975E-25,5.45399504972119E-25,5.41175757333213E-25,5.41105021327799E-25,5.32403831591554E-25,5.28239387701393E-25,5.2258514040094E-25,5.20381313410509E-25,5.14541297391093E-25
922.6,6.50942280125299E-25,6.47800617088604E-25,6.41676073177991E-25,6.39719057350719E-25,6.36358382055581E-25,6.34648609971729E-25,6.34326402527264E-25,6.2840039949187E-25,6.24226789246388E-25,6.2190488677838E-25,6.15684816572012E-25,6.12210962177573E-25,6.08560168114818E-25,6.04076469400339E-25,6.04039409783171E-25,5.9597246357958E-25,5.95665241216973E-25,5.89227458876301E-25,5.81261895302668E-25,5.79451872798489E-25,5.73926977158452E-25,5.6860721983071E-25,5.66917965028438E-25,5.6082339080106E-25,5.53134878044018E-25,5.49074890564675E-25,5.44676475987361E-25,5.40745590889852E-25,5.40593274976294E-25,5.31433931261506E-25,5.27333953997335E-25,5.22068947687615E-25,5.19880206818792E-25,5.13691846260053E-25
922.7,6.50025360601211E-25,6.4695783133606E-25,6.40671550595011E-25,6.38924682244652E-25,6.35159769307129E-25,6.33992078086904E-25,6.33378979278838E-25,6.27227996581925E-25,6.23417396253459E-25,6.21037583436426E-25,6.14718413526356E-25,6.11227952399246E-25,6.07373308078489E-25,6.03055000745935E-25,6.02989617024792E-25,5.94939815964778E-25,5.94513275604374E-25,5.88501958251152E-25,5.80504325361372E-25,5.78534227851364E-25,5.73023060363265E-25,5.67885106381032E-25,5.65942091695695E-25,5.59950729594224E-25,5.52318477701636E-25,5.47955368069232E-25,5.44028560466878E-25,5.3949458014279E-25,5.39324593757237E-25,5.30541967043551E-25,5.26738555112436E-25,5.21016357148786E-25,5.18853407835553E-25,5.13081963493913E-25
922.8,6.49110300844508E-25,6.46212556588051E-25,6.3957632479321E-25,6.38041122860993E-25,6.3405133884123E-25,6.32826677594459E-25,6.32433550244255E-25,6.26314092903681E-25,6.22526213743322E-25,6.20252910984369E-25,6.13919056974264E-25,6.10414439865376E-25,6.06534369322725E-25,6.02116008414193E-25,6.02106877146274E-25,5.94232424074034E-25,5.93864341402486E-25,5.87612498431561E-25,5.79404303065693E-25,5.77787999518412E-25,5.72204453512411E-25,5.66999656272707E-25,5.65133588274289E-25,5.59153897231981E-25,5.5135222900903E-25,5.47443324021655E-25,5.43160035879166E-25,5.38991509974482E-25,5.38814867846995E-25,5.29954805095289E-25,5.25836122463255E-25,5.20501980911089E-25,5.18354039844469E-25,5.12314482383425E-25
922.9,6.48260678141957E-25,6.45548626983974E-25,6.38940770938696E-25,6.37250169710753E-25,6.33651664157174E-25,6.32359672275347E-25,6.31849968384458E-25,6.25758716138109E-25,6.21659266666579E-25,6.19498841669192E-25,6.13228092386614E-25,6.09623469093528E-25,6.05968648734851E-25,6.01530648911339E-25,6.0116893065237E-25,5.93394781461477E-25,5.93071742402112E-25,5.86831676944881E-25,5.78749982299969E-25,5.77060705352492E-25,5.71658966672522E-25,5.66387580959703E-25,5.6418576361249E-25,5.58556086087768E-25,5.50886184823673E-25,5.470524261603E-25,5.42712220974341E-25,5.38165582686512E-25,5.38124457978114E-25,5.2918613494783E-25,5.25514367840471E-25,5.19877523668839E-25,5.17602376635248E-25,5.11899055972062E-25
923,6.46897676445319E-25,6.44083895216831E-25,6.3797600177008E-25,6.36125913067459E-25,6.32303095876988E-25,6.31039255369223E-25,6.30575814438209E-25,6.24688723187914E-25,6.20527598124174E-25,6.18553501670614E-25,6.12023045070398E-25,6.08568856596558E-25,6.04716525407397E-25,6.00430784131675E-25,6.00209724698171E-25,5.92445734128151E-25,5.9218076696967E-25,5.85865943630062E-25,5.777525405159E-25,5.76072842504335E-25,5.70432349957238E-25,5.65424950317998E-25,5.63383330629728E-25,5.57443798213169E-25,5.49528340526607E-25,5.46146362620286E-25,5.41381556121664E-25,5.37197103794104E-25,5.37145873298114E-25,5.28432139219008E-25,5.2452382736498E-25,5.18662418053282E-25,5.16935067716992E-25,5.10731704896988E-25
923.1,6.46467766917331E-25,6.43329075445617E-25,6.37158926596887E-25,6.35429468725396E-25,6.3155983803798E-25,6.30406329983911E-25,6.29907957343288E-25,6.23966933385673E-25,6.19583033580587E-25,6.17561935301929E-25,6.11418158389069E-25,6.07865428019764E-25,6.04068477369049E-25,5.99609500008532E-25,5.994404444948E-25,5.91612463455565E-25,5.91475030099034E-25,5.85089180236225E-25,5.77016189660123E-25,5.75265018499112E-25,5.69806996057917E-25,5.64652415776532E-25,5.62686660813966E-25,5.56923036898218E-25,5.49065273719541E-25,5.45380940989729E-25,5.40789739527814E-25,5.36597713944171E-25,5.36684597815788E-25,5.27516277591635E-25,5.23820944481252E-25,5.18498621355561E-25,5.16186682682333E-25,5.10239934650648E-25
923.2,6.45457091995847E-25,6.42114805071097E-25,6.35980664286069E-25,6.34283840181885E-25,6.30460881545556E-25,6.29250856237956E-25,6.28795134498806E-25,6.22806670911705E-25,6.18699965373143E-25,6.16542959625225E-25,6.1021606443169E-25,6.06726469268024E-25,6.02894062849766E-25,5.98439691983519E-25,5.98075527133628E-25,5.90670366039776E-25,5.902515544366E-25,5.84043172228521E-25,5.76180877546001E-25,5.74272188672187E-25,5.68828872883861E-25,5.63773809953345E-25,5.61802407348381E-25,5.55911169645378E-25,5.47956386639969E-25,5.44346217864873E-25,5.39781399391651E-25,5.35580483685238E-25,5.35652596040654E-25,5.26933434086866E-25,5.23077723359313E-25,5.17074971398431E-25,5.15243451947735E-25,5.09320518400483E-25
923.3,6.44541030486519E-25,6.41676591547407E-25,6.35195945344324E-25,6.33439701038018E-25,6.29835460097742E-25,6.28312929007962E-25,6.27896253801521E-25,6.22032262318669E-25,6.17870277134996E-25,6.15744810255403E-25,6.09478950714102E-25,6.05888975332348E-25,6.02106591742193E-25,5.97809464041266E-25,5.97338706547469E-25,5.90028832139195E-25,5.89329938432918E-25,5.83053196752925E-25,5.75475555650436E-25,5.73748023469043E-25,5.68234164955985E-25,5.62869816753323E-25,5.61054789977046E-25,5.55273604443084E-25,5.47373444907808E-25,5.4406221286183E-25,5.39220095224694E-25,5.35380732571052E-25,5.35146226789358E-25,5.26424571483591E-25,5.22252999748693E-25,5.16864088399887E-25,5.15047125091128E-25,5.08623117810891E-25
923.4,6.43638186285075E-25,6.4027825303285E-25,6.34206869598002E-25,6.32389146883813E-25,6.28827336056398E-25,6.27247295037059E-25,6.26701901525163E-25,6.21045864792346E-25,6.16744759996519E-25,6.14730577223402E-25,6.08282758106026E-25,6.05168743347231E-25,6.01193340234835E-25,5.96803345777752E-25,5.96549289181642E-25,5.88931099676349E-25,5.88524469872208E-25,5.82012491389032E-25,5.74388930015533E-25,5.72591568784479E-25,5.67260021539319E-25,5.61995208495877E-25,5.60092587849452E-25,5.54412643678944E-25,5.46568347453734E-25,5.42881499642396E-25,5.38434769052398E-25,5.33998623822536E-25,5.34043617746637E-25,5.25318676075996E-25,5.21588963642944E-25,5.15900586755983E-25,5.14106919388911E-25,5.0786425895797E-25
923.5,6.42558919852405E-25,6.39477582653664E-25,6.33155561650047E-25,6.31368149581369E-25,6.27762822607413E-25,6.26294913120825E-25,6.25711760315343E-25,6.20088748602416E-25,6.15731072676317E-25,6.13586321330393E-25,6.0736047199013E-25,6.03899539519562E-25,6.00139156184759E-25,5.95826595225935E-25,5.95626211508991E-25,5.88022261386708E-25,5.87583183028528E-25,5.81245163883532E-25,5.73332005467934E-25,5.71715863512963E-25,5.66562267616668E-25,5.61230516881667E-25,5.59159542353794E-25,5.5358044798659E-25,5.45642549215808E-25,5.42253564877926E-25,5.3745939324483E-25,5.33455930379817E-25,5.33493002236289E-25,5.2491590271786E-25,5.20725046689617E-25,5.14966262617756E-25,5.13640724406469E-25,5.0713382771459E-25
923.6,6.41762548281054E-25,6.38462793455956E-25,6.320796526028E-25,6.30144534165721E-25,6.26759350017174E-25,6.25400965531899E-25,6.24870391327637E-25,6.19190392833446E-25,6.1485613075929E-25,6.12576961629318E-25,6.0608890020332E-25,6.02689056972394E-25,5.99314706490608E-25,5.94903759088845E-25,5.94677985365047E-25,5.86929386724895E-25,5.86452820541897E-25,5.80208623820284E-25,5.72588508900104E-25,5.7064796042534E-25,5.65591728960587E-25,5.60359109355107E-25,5.58364053444627E-25,5.52503653984651E-25,5.44766066703608E-25,5.41375705687833E-25,5.36968060424451E-25,5.32446389246738E-25,5.32468910654711E-25,5.23664370444671E-25,5.19987438265815E-25,5.14308586220617E-25,5.12555474818073E-25,5.06299463948656E-25
923.7,6.40020594305078E-25,6.37329111517562E-25,6.31070219732057E-25,6.29251952812638E-25,6.25730956719253E-25,6.24148564935054E-25,6.23483749788796E-25,6.18015922206985E-25,6.13547883225975E-25,6.11622070841783E-25,6.05197838927054E-25,6.0170067151224E-25,5.98126193035537E-25,5.938769922356E-25,5.9346242507417E-25,5.85811972668033E-25,5.85543484547145E-25,5.79147286191863E-25,5.71481616576886E-25,5.69721847437319E-25,5.6443197995587E-25,5.59381436665227E-25,5.57299227075173E-25,5.51693702970884E-25,5.43641164333179E-25,5.40174804960912E-25,5.3565138730817E-25,5.3148515054558E-25,5.31494287743069E-25,5.22910649681209E-25,5.19072444044708E-25,5.13022284012867E-25,5.11593383164439E-25,5.05517450858556E-25
923.8,6.39398018669861E-25,6.36402784850094E-25,6.30179572462005E-25,6.2848231983584E-25,6.2491802637587E-25,6.23280927665795E-25,6.22745002947229E-25,6.17226149650961E-25,6.1286703837139E-25,6.1065080827095E-25,6.04284178973888E-25,6.00930920369075E-25,5.97323458737754E-25,5.92836981610894E-25,5.92628905677972E-25,5.85074625068471E-25,5.84689366984968E-25,5.78386728739282E-25,5.70675705263588E-25,5.68929811507134E-25,5.63655313482268E-25,5.58784821175019E-25,5.5661619423321E-25,5.50965311641412E-25,5.43039768240648E-25,5.39869205571306E-25,5.35071071227147E-25,5.31116670114947E-25,5.31042655565848E-25,5.22158913036839E-25,5.18382070732043E-25,5.12939414535887E-25,5.11226626790472E-25,5.0480177128961E-25
923.9,6.38200860400487E-25,6.35301809440511E-25,6.29020550998958E-25,6.27267056374002E-25,6.23751383462964E-25,6.22061995321619E-25,6.21737203273042E-25,6.16167537443828E-25,6.11754507641653E-25,6.09727491829867E-25,6.03182740005419E-25,5.99810583351147E-25,5.96336142648374E-25,5.91920706319606E-25,5.91687419395781E-25,5.8422594244199E-25,5.83566682729012E-25,5.77034907193515E-25,5.69936920496521E-25,5.67951787007892E-25,5.62773104092245E-25,5.57677152097847E-25,5.55502177456476E-25,5.50040369466122E-25,5.42094708063757E-25,5.38625819534209E-25,5.34365625952256E-25,5.29821050157064E-25,5.3017269998034E-25,5.21063931804056E-25,5.17497824246579E-25,5.1190975006777E-25,5.10221339008334E-25,5.04049827151712E-25
924,6.37209652094025E-25,6.3420348709571E-25,6.27593270076817E-25,6.2614312071208E-25,6.22672487424483E-25,6.21094188987068E-25,6.20559670933989E-25,6.14945426111151E-25,6.106446942499E-25,6.08490810418443E-25,6.02083971301831E-25,5.98692998165429E-25,5.95182956685051E-25,5.90615761782703E-25,5.90427250018974E-25,5.83221371869561E-25,5.82365506512722E-25,5.76088747870866E-25,5.68863952474123E-25,5.66975841962307E-25,5.61811047584606E-25,5.56652414778648E-25,5.54471483438535E-25,5.4868285266099E-25,5.40856235205678E-25,5.37829300834999E-25,5.33084043655339E-25,5.29256807987536E-25,5.29304403354685E-25,5.20341887375361E-25,5.16615299898715E-25,5.11107061896051E-25,5.09438654238342E-25,5.03144126996036E-25
924.1,6.36220608966141E-25,6.33294045632161E-25,6.26711262546928E-25,6.25109858858155E-25,6.21765335281179E-25,6.19963530388562E-25,6.1955673322936E-25,6.13974885598347E-25,6.09780010406552E-25,6.07414654788451E-25,6.01148043260862E-25,5.97659417180444E-25,5.94284110192484E-25,5.89703963914409E-25,5.89650279942584E-25,5.81983406168641E-25,5.81410540013302E-25,5.75304999025554E-25,5.67960762009389E-25,5.65754436053475E-25,5.60851004791454E-25,5.55710067668421E-25,5.53443100142349E-25,5.47906993586695E-25,5.4035787810207E-25,5.36960349913096E-25,5.32525691231338E-25,5.28111704983604E-25,5.28290193536735E-25,5.19177331902225E-25,5.1580962493133E-25,5.10530170594726E-25,5.08437343260252E-25,5.02085577486752E-25
924.2,6.3462812322201E-25,6.32293482302905E-25,6.2529112221215E-25,6.23991220463211E-25,6.20522349502788E-25,6.18671212956601E-25,6.1838484908928E-25,6.12841213201568E-25,6.08352578911133E-25,6.06105838241584E-25,5.99894394060703E-25,5.96628186294564E-25,5.93052497175652E-25,5.88560765771318E-25,5.88475510058854E-25,5.8082707374946E-25,5.80457559436956E-25,5.74202290073577E-25,5.66725504139966E-25,5.64618534216272E-25,5.599741773226E-25,5.54689728493773E-25,5.52497305602455E-25,5.46771936484894E-25,5.39050545485016E-25,5.35724793576938E-25,5.31392900362789E-25,5.27041928325977E-25,5.27499110966382E-25,5.18532082368471E-25,5.1500538554971E-25,5.09356698970259E-25,5.07584582618791E-25,5.0118381078818E-25
924.3,6.33846021219014E-25,6.30924313412689E-25,6.24144370155057E-25,6.22700351974321E-25,6.19282736683448E-25,6.1746453624394E-25,6.17130636616828E-25,6.11710355095819E-25,6.07331428356788E-25,6.0487892880075E-25,5.98564517784222E-25,5.95518390079947E-25,5.91907593772231E-25,5.87420430346159E-25,5.87303755275404E-25,5.79908076884928E-25,5.79345146187643E-25,5.72862698698965E-25,5.65826514819923E-25,5.63649631497261E-25,5.58774882107799E-25,5.53512179481108E-25,5.51233041817311E-25,5.45783506170749E-25,5.37966934883443E-25,5.35080330089013E-25,5.30477963593439E-25,5.26119302486896E-25,5.26488897159519E-25,5.17445749378223E-25,5.13903156816909E-25,5.08782058031048E-25,5.0680649025428E-25,5.00360874216014E-25
924.4,6.32763799858276E-25,6.296516184614E-25,6.23000480419758E-25,6.2158759018811E-25,6.18046478840798E-25,6.16424656071128E-25,6.16050125428373E-25,6.10746703300911E-25,6.06392809239616E-25,6.03811277902688E-25,5.97715346886815E-25,5.94411295110585E-25,5.90931988116272E-25,5.86205603004257E-25,5.86214400956595E-25,5.78834936325219E-25,5.78396442136723E-25,5.71845468368324E-25,5.64596963295015E-25,5.62682770080973E-25,5.57821162495943E-25,5.52496723536646E-25,5.50371712700888E-25,5.4465368683002E-25,5.37105497258341E-25,5.33776489943115E-25,5.29779601358563E-25,5.25054163710738E-25,5.25554240549476E-25,5.16508933858417E-25,5.13027597116967E-25,5.07687425151262E-25,5.05665234942259E-25,4.99539446993368E-25
924.5,6.31381422083444E-25,6.28772882850061E-25,6.22068448978658E-25,6.2051472435923E-25,6.17195542030629E-25,6.15522174729353E-25,6.1510059911703E-25,6.09673308253398E-25,6.05354181420325E-25,6.02811004927345E-25,5.96690082096812E-25,5.93685672353306E-25,5.89924651311493E-25,5.85215137688999E-25,5.85505138404243E-25,5.77984768877451E-25,5.77426618495423E-25,5.71049290039071E-25,5.63751786960331E-25,5.61770936519154E-25,5.57006357998862E-25,5.51702408552003E-25,5.49650734471706E-25,5.4411129942093E-25,5.36178644331585E-25,5.33286639340729E-25,5.28666212939317E-25,5.24794108164695E-25,5.2491975745784E-25,5.15872302860462E-25,5.12377447211644E-25,5.07042049016116E-25,5.05043243518208E-25,4.98557462008631E-25
924.6,6.30505506386507E-25,6.27506970651594E-25,6.20930459750532E-25,6.19581605504205E-25,6.15965719536847E-25,6.14161815814492E-25,6.14195084645069E-25,6.08551009186408E-25,6.04180775456251E-25,6.01671297606603E-25,5.95607627859649E-25,5.92503421176536E-25,5.8895393245083E-25,5.8431472403853E-25,5.84183697274301E-25,5.76916809049079E-25,5.76162004686089E-25,5.69798930138348E-25,5.62445914573767E-25,5.60727079631107E-25,5.55895973332544E-25,5.50691617636755E-25,5.48554178929973E-25,5.42986324947572E-25,5.35394028221857E-25,5.32280738698804E-25,5.28113646905026E-25,5.23660829028249E-25,5.2376983174128E-25,5.14719800510899E-25,5.11431008768525E-25,5.06100366728546E-25,5.03979717938351E-25,4.97816409080867E-25
924.7,6.29332217670472E-25,6.26336235777739E-25,6.19617702135181E-25,6.18130781788508E-25,6.14739200091329E-25,6.13048950031098E-25,6.12784191921926E-25,6.07349895889884E-25,6.03010385537025E-25,6.00457048147765E-25,5.94369944597745E-25,5.91324227595894E-25,5.87737415786808E-25,5.83032158714981E-25,5.83260153069894E-25,5.75851332349689E-25,5.74980727941958E-25,5.68789124503323E-25,5.6163831337965E-25,5.59441538817017E-25,5.54707998390183E-25,5.49683057617368E-25,5.47380859678403E-25,5.41864101455755E-25,5.33883464361156E-25,5.3120416854347E-25,5.26850184178597E-25,5.22745605610725E-25,5.22841319395536E-25,5.13789163885467E-25,5.1063502795606E-25,5.05086741818945E-25,5.03280805858912E-25,4.9707658726734E-25
924.8,6.28062542537494E-25,6.25077035453955E-25,6.18574339220576E-25,6.16943454340175E-25,6.1368212988597E-25,6.11938802202865E-25,6.11798998181066E-25,6.06151934477141E-25,6.01763595872584E-25,5.99477630417347E-25,5.93607944826457E-25,5.90227998824939E-25,5.86524133304884E-25,5.81829734199476E-25,5.82102463325757E-25,5.7471107505825E-25,5.74121328569135E-25,5.67544886333051E-25,5.60502930997536E-25,5.5848409694925E-25,5.53843386766609E-25,5.48597872977388E-25,5.46448087952137E-25,5.41100270937328E-25,5.33320480709657E-25,5.30566493686255E-25,5.26157814821849E-25,5.21832214558028E-25,5.22060152249625E-25,5.12787564603417E-25,5.09544025201701E-25,5.04591729162052E-25,5.020768726627E-25,4.95880333980407E-25
